timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,scenario,type
2018-01-06 03:14:00,2064646144,2064646144,1110332336,1139,0,0,2,110,7.077,0.014,1205.0,56096,0,0
2018-01-06 03:15:00,2063597568,2063597568,810395152,1152,0,0,3,151,9.271,0.02,3807.0,71804,0,0
2018-01-06 03:16:00,2065694720,2065694720,1038160792,1231,0,0,2,94,25.28,0.032,3349.0,27928,0,0
2018-01-06 03:17:00,2064121856,2064121856,1037061912,1131,0,0,2,106,26.613,0.067,2279.0,54976,0,0
2018-01-06 03:18:00,2066219008,2066219008,1007603528,1002,0,0,2,104,11.951,0.033,413.042,84639,0,0
2018-01-06 03:19:00,2068840448,2068840448,1012933072,1036,0,0,2,105,8.364,0.009,1271.0,32589,0,0
2018-01-06 03:20:00,2069889024,2069889024,965675376,1011,0,0,2,95,14.703,0.036,1275.0,60308,0,0
2018-01-06 03:21:00,2065170432,2065170432,906292136,1011,0,0,2,77,8.916,0.02,2880.0,83118,0,0
2018-01-06 03:22:00,2062024704,2062024704,1025940768,1117,0,0,2,91,12.208,0.016,4227.0,52072,0,0
2018-01-06 03:23:00,2066219008,2066219008,1004962504,1018,0,0,2,101,31.525,0.116,1608.0,44766,0,0
2018-01-06 03:24:00,2065170432,2065170432,1136567264,1148,0,0,2,101,11.862,0.023,480.53,60334,0,0
2018-01-06 03:25:00,2068840448,2068840448,1145494472,1068,0,0,2,97,7.969,0.017,0.0,81121,0,0
2018-01-06 03:26:00,2070413312,2070413312,759005352,1136,0,0,3,141,8.533,0.011,1207.0,51704,0,0
2018-01-06 03:27:00,2071986176,2071986176,963020360,1170,0,0,2,86,34.119,0.086,342.934,36705,0,0
2018-01-06 03:28:00,2074083328,2074083328,945105248,1120,0,0,2,81,9.657,0.023,3420.0,79809,0,0
2018-01-06 03:29:00,2065694720,2065694720,1013437784,1124,0,0,2,93,9.429,0.013,3150.0,52819,0,0
2018-01-06 03:30:00,2059927552,2059927552,649847056,1153,0,0,3,147,6.0,0.017,0.0,58305,0,0
2018-01-06 03:31:00,2065170432,2065170432,921557616,1152,0,0,2,94,6.679,0.024,7984.0,30325,0,0
2018-01-06 03:32:00,2057306112,2057306112,1183433384,1183,0,0,2,102,9.025,0.03,3079.0,75295,0,0
2018-01-06 03:33:00,2062548992,2062548992,1169287392,1147,0,0,2,101,10.529,0.027,4209.0,54177,0,0
2018-01-06 03:34:00,2063597568,2063597568,1154957936,1004,0,0,2,98,8.857,0.01,1409.0,78162,0,0
2018-01-06 03:35:00,2064121856,2064121856,661260616,1071,0,0,3,145,31.087,0.078,754.897,60116,0,0
2018-01-06 03:36:00,2067267584,2067267584,634011568,1013,0,0,2,93,14.3,0.019,4555.0,55868,0,0
2018-01-06 03:37:00,2070413312,2070413312,1154456432,1003,0,0,1,48,4.917,0.013,1073.0,63997,0,0
2018-01-06 03:38:00,2071461888,2071461888,675525104,1120,0,0,3,143,10.514,0.032,3352.0,62289,0,0
2018-01-06 03:39:00,2026373120,2026373120,869149744,1004,1,474,2,81,9.744,0.022,1947.0,62249,0,0
2018-01-06 03:40:00,2067791872,2067791872,1021434552,1113,0,0,2,71,6.8,0.014,3018.0,34402,0,0
2018-01-06 03:41:00,2063597568,2063597568,593190824,1120,0,0,3,121,37.082,0.076,2482.0,79299,0,0
2018-01-06 03:42:00,2062024704,2062024704,642836168,1088,0,0,2,83,18.8,0.035,2815.0,53289,0,0
2018-01-06 03:43:00,2054160384,2054160384,899608480,1140,0,0,2,81,19.723,0.043,0.0,59413,0,0
2018-01-06 03:44:00,2032140288,2032140288,963486856,1121,0,0,2,102,11.4,0.019,1139.0,31960,0,0
2018-01-06 03:45:00,2019557376,2019557376,630397360,1101,0,0,3,140,13.724,0.027,2408.0,56656,0,0
2018-01-06 03:46:00,2040528896,2040528896,947507032,1152,0,0,2,95,15.594,0.034,4302.0,52970,0,0
2018-01-06 03:47:00,2043674624,2043674624,825652224,1151,0,0,3,137,15.526,0.035,2942.0,56090,0,0
2018-01-06 03:48:00,2043674624,2043674624,646313984,1160,0,0,3,130,8.331,0.02,2953.0,55830,0,0
2018-01-06 03:49:00,1995964416,1995964416,711958336,1052,0,0,2,78,10.707,0.018,1878.0,50704,0,0
2018-01-06 03:50:00,2046820352,2046820352,750503472,1002,0,0,2,76,6.841,0.012,0.0,58320,0,0
2018-01-06 03:51:00,2046820352,2046820352,864079656,1069,0,0,2,76,6.429,0.012,0.0,82020,0,0
2018-01-06 03:52:00,2049966080,2049966080,935231184,1013,0,0,2,95,6.627,0.011,1476.0,33955,0,0
2018-01-06 03:53:00,2054684672,2054684672,952161704,1015,0,0,2,97,9.757,0.038,19244.0,62761,0,0
2018-01-06 03:54:00,2059403264,2059403264,1080608728,1118,0,0,2,100,21.714,0.051,3748.0,62718,0,0
2018-01-06 03:55:00,2061500416,2061500416,1059675904,1015,0,0,2,93,7.894,0.02,3480.0,59958,0,0
2018-01-06 03:56:00,2069364736,2069364736,640929688,1147,0,0,3,135,12.374,0.022,687.219,56373,0,0
2018-01-06 03:57:00,2071461888,2071461888,722672336,1125,0,0,2,86,13.152,0.015,3686.0,52413,0,0
2018-01-06 03:58:00,2074083328,2074083328,788819552,1119,0,0,2,87,14.377,0.042,0.0,61567,0,0
2018-01-06 03:59:00,2056781824,2056781824,1004517888,1225,0,0,2,103,8.814,0.017,1208.0,76248,0,0
2018-01-06 04:00:00,2062548992,2062548992,1014863328,1118,0,0,2,109,19.57,0.031,0.0,55783,0,0
2018-01-06 04:01:00,2064121856,2064121856,698691104,1193,0,0,3,146,8.26,0.017,1141.0,57574,0,0
2018-01-06 04:02:00,2065694720,2065694720,901372072,1202,0,0,2,88,4.913,0.01,1602.0,55011,0,0
2018-01-06 04:03:00,2062024704,2062024704,640368856,1193,0,0,3,163,45.344,0.097,2610.0,53539,0,0
2018-01-06 04:04:00,2064121856,2064121856,874399856,1152,0,0,2,92,9.611,0.023,4017.0,53764,0,0
2018-01-06 04:05:00,2062548992,2062548992,893267920,1146,0,0,2,85,49.464,0.093,1612.0,57104,0,0
2018-01-06 04:06:00,2059927552,2059927552,859266656,1003,0,0,2,78,7.434,0.013,0.0,58386,0,0
2018-01-06 04:07:00,2063597568,2063597568,924118408,1070,0,0,2,85,12.13,0.019,68.435,56071,0,0
2018-01-06 04:08:00,2064121856,2064121856,904618568,1015,0,0,2,76,9.396,0.027,2347.0,62103,0,0
2018-01-06 04:09:00,2065694720,2065694720,877241920,1014,0,0,2,78,12.579,0.016,1742.0,58555,0,0
2018-01-06 04:10:00,2062024704,2062024704,944041600,1099,0,0,2,102,6.184,0.015,0.0,37259,0,0
2018-01-06 04:11:00,2064121856,2064121856,923524112,1018,0,0,2,89,8.0,0.016,1141.0,58411,0,0
2018-01-06 04:12:00,2059403264,2059403264,1079190912,1148,0,0,2,102,9.032,0.009,0.0,53224,0,0
2018-01-06 04:13:00,2061500416,2061500416,645932984,1124,0,0,3,144,6.789,0.017,274.588,59731,0,0
2018-01-06 04:14:00,2064646144,2064646144,733454952,1109,0,0,2,86,6.202,0.011,755.529,55605,0,0
2018-01-06 04:15:00,2059403264,2059403264,985361312,1169,0,0,2,99,13.039,0.017,3011.0,51993,0,0
2018-01-06 04:16:00,2064121856,2064121856,930391072,1116,0,0,2,85,8.807,0.016,412.47,55251,0,0
2018-01-06 04:17:00,2058354688,2058354688,727690904,1181,0,0,3,143,12.465,0.036,3290.0,78751,0,0
2018-01-06 04:18:00,2064121856,2064121856,923311032,1160,0,0,2,88,9.189,0.023,2949.0,56293,0,0
2018-01-06 04:19:00,2048393216,2048393216,660375200,1152,0,0,3,145,11.024,0.008,0.0,47948,0,0
2018-01-06 04:20:00,2062024704,2062024704,894363208,1210,0,0,2,91,16.523,0.03,684.95,51773,0,0
2018-01-06 04:21:00,2063597568,2063597568,869016160,1134,0,0,2,89,13.545,0.073,12274.0,58621,0,0
2018-01-06 04:22:00,2025848832,2025848832,841944520,1004,0,0,2,77,6.617,0.015,1540.0,60246,0,0
2018-01-06 04:23:00,2063597568,2063597568,902772168,1072,0,0,2,80,10.865,0.026,1879.0,61941,0,0
2018-01-06 04:24:00,2065694720,2065694720,878776208,1014,0,0,2,78,9.589,0.023,2213.0,62771,0,0
2018-01-06 04:25:00,2067267584,2067267584,840331920,1013,0,0,2,82,6.487,0.013,889.728,58749,0,0
2018-01-06 04:26:00,2069364736,2069364736,902632488,1096,0,0,2,85,11.926,0.011,205.743,52909,0,0
2018-01-06 04:27:00,2073559040,2073559040,843220832,1017,0,0,2,77,7.657,0.013,342.79,58114,0,0
2018-01-06 04:28:00,2056257536,2056257536,984158760,1162,0,0,2,104,24.98,0.103,0.0,82160,0,0
2018-01-06 04:29:00,2056257536,2056257536,1061788552,1113,0,0,2,92,12.5,0.012,824.145,52247,0,0
2018-01-06 04:30:00,2044198912,2044198912,1170057488,1115,0,0,2,103,54.291,0.094,0.0,34336,0,0
2018-01-06 04:31:00,2064121856,2064121856,864120336,1147,0,0,3,144,6.969,0.019,0.0,59237,0,0
2018-01-06 04:32:00,2066743296,2066743296,971907392,1153,0,0,2,84,12.893,0.022,342.246,52005,0,0
2018-01-06 04:33:00,2069364736,2069364736,1085807680,1158,0,0,2,84,9.569,0.021,3083.0,56157,0,0
2018-01-06 04:34:00,2064646144,2064646144,730287280,1159,0,0,3,157,10.485,0.012,0.0,52724,0,0
2018-01-06 04:35:00,2065694720,2065694720,1002057968,1179,0,0,2,89,21.208,0.056,0.0,79749,0,0
2018-01-06 04:36:00,2060976128,2060976128,700534392,1206,0,0,3,164,5.385,0.009,0.0,50669,0,0
2018-01-06 04:37:00,2062024704,2062024704,698372240,1046,0,0,2,92,37.704,0.073,0.0,56126,0,0
2018-01-06 04:38:00,2063073280,2063073280,677980064,1011,0,0,2,91,6.75,0.022,549.361,67128,0,0
2018-01-06 04:39:00,2054160384,2054160384,838809640,1076,1,492,2,80,7.906,0.017,0.0,61335,0,0
2018-01-06 04:40:00,2056781824,2056781824,893947288,1028,0,0,2,63,11.189,0.014,685.322,53608,0,0
2018-01-06 04:41:00,2060976128,2060976128,943648336,1028,0,0,2,76,9.067,0.016,1408.0,58331,0,0
2018-01-06 04:42:00,2054684672,2054684672,1022511000,1112,0,0,2,78,14.039,0.036,1406.0,58795,0,0
2018-01-06 04:43:00,2050490368,2050490368,1028039248,1068,0,0,2,85,5.906,0.013,0.0,59316,0,0
2018-01-06 04:44:00,2048393216,2048393216,694273568,1199,0,0,3,131,12.912,0.012,1473.0,51818,0,0
2018-01-06 04:45:00,2048393216,2048393216,822418280,1158,0,0,2,79,37.939,0.104,2151.0,61895,0,0
2018-01-06 04:46:00,2021654528,2021654528,1001261912,1217,0,0,2,106,5.236,0.01,0.0,56302,0,0
2018-01-06 04:47:00,2042626048,2042626048,782283856,1201,0,0,3,135,29.154,0.051,274.611,51758,0,0
2018-01-06 04:48:00,2046296064,2046296064,1033761952,1202,0,0,2,88,7.808,0.016,1473.0,55701,0,0
2018-01-06 04:49:00,2047868928,2047868928,813506048,1207,0,0,3,128,7.228,0.014,687.566,53917,0,0
2018-01-06 04:50:00,2049966080,2049966080,1067211744,1229,0,0,2,90,4.124,0.007,0.0,33564,0,0
2018-01-06 04:51:00,2058354688,2058354688,771548336,1207,0,0,3,136,17.169,0.019,2284.0,50913,0,0
2018-01-06 04:52:00,2055208960,2055208960,1074429768,1217,0,0,2,97,4.952,0.009,274.554,54361,0,0
2018-01-06 04:53:00,2058878976,2058878976,1071073360,1197,0,0,2,98,25.175,0.089,2749.0,83942,0,0
2018-01-06 04:54:00,2059927552,2059927552,1065311200,1069,0,0,2,89,34.835,0.074,0.0,63480,0,0
2018-01-06 04:55:00,2060976128,2060976128,586761528,1134,0,0,3,138,10.105,0.013,824.352,53736,0,0
2018-01-06 04:56:00,2063597568,2063597568,576915352,1078,0,0,2,93,26.013,0.068,0.0,63791,0,0
2018-01-06 04:57:00,2066219008,2066219008,1096139352,1068,0,0,1,43,6.37,0.017,0.0,39289,0,0
2018-01-06 04:58:00,2067791872,2067791872,609967984,1156,0,0,3,136,8.889,0.019,0.0,83652,0,0
2018-01-06 04:59:00,2070937600,2070937600,563077464,1080,0,0,2,90,22.972,0.042,893.61,56119,0,0
2018-01-06 05:00:00,2072510464,2072510464,657039296,1204,0,0,2,87,6.324,0.011,958.609,55834,0,0
2018-01-06 05:01:00,2074607616,2074607616,682139216,1151,0,0,2,84,6.559,0.012,0.0,59426,0,0
2018-01-06 05:02:00,2076180480,2076180480,711416696,1156,0,0,2,88,19.802,0.034,0.0,33353,0,0
2018-01-06 05:03:00,2076704768,2076704768,965237184,1290,0,0,2,92,90.691,0.25,2275.0,80094,0,0
2018-01-06 05:04:00,2066743296,2066743296,1050111776,1292,0,0,2,104,31.244,0.047,0.0,29698,0,0
2018-01-06 05:05:00,2069889024,2069889024,679196552,1218,0,0,3,156,12.17,0.01,0.0,51926,0,0
2018-01-06 05:06:00,2071986176,2071986176,825753792,1173,0,0,2,89,8.042,0.025,3552.0,60783,0,0
2018-01-06 05:07:00,2074083328,2074083328,943634536,1251,0,0,2,90,8.336,0.017,0.0,55693,0,0
2018-01-06 05:08:00,2065694720,2065694720,1144147480,1218,0,0,2,99,6.707,0.019,25933.0,66608,0,0
2018-01-06 05:09:00,2069889024,2069889024,1121583384,1199,0,0,2,99,9.688,0.018,1343.0,59757,0,0
2018-01-06 05:10:00,2070413312,2070413312,1076727152,1093,0,0,2,95,6.191,0.016,410.575,59475,0,0
2018-01-06 05:11:00,2071986176,2071986176,1109289160,1139,0,0,2,101,15.878,0.026,894.023,59167,0,0
2018-01-06 05:12:00,2073559040,2073559040,1068788312,1078,0,0,2,97,43.185,0.039,0.0,53137,0,0
2018-01-06 05:13:00,2075656192,2075656192,1009669456,1078,0,0,2,100,8.0,0.022,1341.0,64252,0,0
2018-01-06 05:14:00,2073034752,2073034752,1029330480,1153,0,0,2,101,6.355,0.011,0.0,57853,0,0
2018-01-06 05:15:00,2075131904,2075131904,966069176,1079,0,0,2,101,9.725,0.017,1140.0,56786,0,0
2018-01-06 05:16:00,2071986176,2071986176,1043679384,1195,0,0,2,96,15.755,0.013,274.611,53434,0,0
2018-01-06 05:17:00,2074083328,2074083328,1055472504,1144,0,0,2,101,8.337,0.023,0.0,61644,0,0
2018-01-06 05:18:00,2070937600,2070937600,1108920168,1164,0,0,2,102,11.503,0.03,4766.0,59737,0,0
2018-01-06 05:19:00,2070413312,2070413312,718698624,1271,0,0,3,155,11.615,0.02,1674.0,51373,0,0
2018-01-06 05:20:00,2070937600,2070937600,851788608,1201,0,0,2,92,5.57,0.007,0.0,50210,0,0
2018-01-06 05:21:00,2071986176,2071986176,1050569880,1236,0,0,2,90,4.592,0.011,0.0,57243,0,0
2018-01-06 05:22:00,2070413312,2070413312,656069888,1178,0,0,3,158,10.741,0.019,893.573,54439,0,0
2018-01-06 05:23:00,2071461888,2071461888,833270816,1214,0,0,2,92,14.896,0.033,0.0,55567,0,0
2018-01-06 05:24:00,2071986176,2071986176,945670896,1304,0,0,2,93,13.441,0.031,2207.0,58308,0,0
2018-01-06 05:25:00,2066743296,2066743296,901230176,1106,0,0,2,84,7.052,0.016,4278.0,78205,0,0
2018-01-06 05:26:00,2066219008,2066219008,940120224,1141,0,0,2,79,6.25,0.005,0.0,31281,0,0
2018-01-06 05:27:00,2067791872,2067791872,906426440,1141,0,0,2,83,14.211,0.027,0.0,58834,0,0
2018-01-06 05:28:00,2068316160,2068316160,871768792,1080,0,0,2,80,6.391,0.019,1471.0,64193,0,0
2018-01-06 05:29:00,2070937600,2070937600,911310416,1147,0,0,2,80,7.01,0.012,686.011,80660,0,0
2018-01-06 05:30:00,2074083328,2074083328,867129216,1146,0,0,2,85,6.597,0.008,2606.0,29663,0,0
2018-01-06 05:31:00,2076704768,2076704768,943152728,1197,0,0,2,81,24.938,0.061,1876.0,84567,0,0
2018-01-06 05:32:00,2078801920,2078801920,858856256,1197,0,0,2,87,7.27,0.019,1676.0,59525,0,0
2018-01-06 05:33:00,2078801920,2078801920,946016704,1207,0,0,2,81,7.933,0.016,0.0,56334,0,0
2018-01-06 05:34:00,2076180480,2076180480,1190423072,1332,0,0,2,90,5.971,0.007,481.054,49864,0,0
2018-01-06 05:35:00,2064121856,2064121856,731550064,1331,0,0,3,156,6.16,0.015,616.584,56065,0,0
2018-01-06 05:36:00,2065694720,2065694720,935707048,1220,0,0,2,86,28.124,0.046,0.0,32801,0,0
2018-01-06 05:37:00,2064121856,2064121856,1114684904,1228,0,0,2,94,9.879,0.011,274.623,49883,0,0
2018-01-06 05:38:00,2065170432,2065170432,771615096,1200,0,0,3,156,8.114,0.024,2950.0,60948,0,0
2018-01-06 05:39:00,2014838784,2014838784,599195104,1129,1,488,3,116,10.028,0.024,0.0,79303,0,0
2018-01-06 05:40:00,2059403264,2059403264,660496696,1036,0,0,2,56,4.952,0.009,0.0,53782,0,0
2018-01-06 05:41:00,2059403264,2059403264,698149528,1000,0,0,2,62,13.667,0.014,823.558,54957,0,0
2018-01-06 05:42:00,2047344640,2047344640,773250568,1071,0,0,2,74,8.43,0.021,68.613,60304,0,0
2018-01-06 05:43:00,2043150336,2043150336,773247608,1015,0,0,2,76,43.475,0.089,0.0,60252,0,0
2018-01-06 05:44:00,2060976128,2060976128,762304304,1021,0,0,2,77,5.038,0.009,0.0,58850,0,0
2018-01-06 05:45:00,2042626048,2042626048,835629552,1083,0,0,2,79,5.689,0.004,0.0,29829,0,0
2018-01-06 05:46:00,2058878976,2058878976,823014472,1013,0,0,2,75,5.455,0.014,1675.0,58971,0,0
2018-01-06 05:47:00,2054684672,2054684672,973958912,1132,0,0,2,86,24.768,0.074,2281.0,77363,0,0
2018-01-06 05:48:00,2058354688,2058354688,1062067448,1093,0,0,2,94,12.061,0.027,895.075,58564,0,0
2018-01-06 05:49:00,2065170432,2065170432,664527304,1094,0,0,3,133,11.576,0.013,4091.0,52783,0,0
2018-01-06 05:50:00,2067267584,2067267584,953186344,1154,0,0,2,84,10.13,0.026,1072.0,77562,0,0
2018-01-06 05:51:00,2065694720,2065694720,1124900728,1113,0,0,2,101,5.078,0.01,0.0,55776,0,0
2018-01-06 05:52:00,2066743296,2066743296,773737728,1150,0,0,3,138,14.366,0.017,0.0,30110,0,0
2018-01-06 05:53:00,2068840448,2068840448,964302128,1168,0,0,2,87,6.25,0.017,0.0,58578,0,0
2018-01-06 05:54:00,2065694720,2065694720,614397760,1150,0,0,3,156,22.588,0.051,0.0,79839,0,0
2018-01-06 05:55:00,2067791872,2067791872,697209176,1134,0,0,2,94,10.373,0.02,1740.0,53548,0,0
2018-01-06 05:56:00,2066219008,2066219008,681935872,1027,0,0,2,87,8.043,0.013,756.64,32176,0,0
2018-01-06 05:57:00,2067791872,2067791872,719280152,1073,0,0,2,84,7.646,0.014,0.0,82668,0,0
2018-01-06 05:58:00,2068840448,2068840448,676449064,1002,0,0,2,84,16.615,0.036,756.1,57258,0,0
2018-01-06 05:59:00,2070937600,2070937600,650853944,1015,0,0,2,85,11.088,0.011,824.906,54846,0,0
2018-01-06 06:00:00,2073559040,2073559040,681250560,1084,0,0,2,87,20.267,0.056,618.109,62844,0,0
2018-01-06 06:01:00,2076180480,2076180480,619387816,1013,0,0,2,87,19.922,0.034,2010.0,32165,0,0
2018-01-06 06:02:00,2075131904,2075131904,691044368,1132,0,0,2,95,12.933,0.013,0.0,77038,0,0
2018-01-06 06:03:00,2077753344,2077753344,603534792,1006,0,0,2,89,6.301,0.02,0.0,40350,0,0
2018-01-06 06:04:00,2075131904,2075131904,670654304,1094,0,0,2,95,23.508,0.048,479.285,64190,0,0
2018-01-06 06:05:00,2073034752,2073034752,733781312,1132,0,0,2,91,7.222,0.009,1206.0,43160,0,0
2018-01-06 06:06:00,2073034752,2073034752,818353824,1151,0,0,2,95,32.34,0.057,0.0,54501,0,0
2018-01-06 06:07:00,2075131904,2075131904,1025314224,1152,0,0,2,86,35.005,0.113,0.0,61412,0,0
2018-01-06 06:08:00,2068316160,2068316160,639687608,1154,0,0,3,159,9.437,0.022,479.465,79398,0,0
2018-01-06 06:09:00,2068316160,2068316160,824442288,1208,0,0,2,94,8.558,0.012,0.0,52886,0,0
2018-01-06 06:10:00,2069364736,2069364736,1044176848,1163,0,0,2,91,14.232,0.023,892.711,32927,0,0
2018-01-06 06:11:00,2067791872,2067791872,1055222208,1128,0,0,2,106,9.639,0.023,0.0,77113,0,0
2018-01-06 06:12:00,2068840448,2068840448,1011221296,1028,0,0,2,100,7.214,0.014,1003.0,58927,0,0
2018-01-06 06:13:00,2069889024,2069889024,1048126568,1074,0,0,2,106,9.606,0.02,480.369,57835,0,0
2018-01-06 06:14:00,2070937600,2070937600,1002730952,1015,0,0,2,102,6.949,0.012,344.115,35688,0,0
2018-01-06 06:15:00,2046820352,2046820352,920209272,1014,0,0,2,87,19.467,0.029,0.0,56436,0,0
2018-01-06 06:16:00,2062548992,2062548992,981310728,1088,0,0,2,90,8.704,0.016,68.621,80550,0,0
2018-01-06 06:17:00,2067791872,2067791872,931772960,1014,0,0,2,82,10.873,0.02,685.494,57705,0,0
2018-01-06 06:18:00,2059403264,2059403264,1034084288,1139,0,0,2,88,11.183,0.027,754.107,57576,0,0
2018-01-06 06:19:00,2064646144,2064646144,1075552696,1094,0,0,2,100,8.972,0.016,1003.0,57690,0,0
2018-01-06 06:20:00,2054684672,2054684672,1128944224,1093,0,0,2,101,6.462,0.007,0.0,48958,0,0
2018-01-06 06:21:00,2067791872,2067791872,691120704,1089,0,0,3,145,6.215,0.013,1005.0,55013,0,0
2018-01-06 06:22:00,2069364736,2069364736,850202808,1167,0,0,2,95,4.937,0.009,824.594,54221,0,0
2018-01-06 06:23:00,2069364736,2069364736,1062998664,1154,0,0,2,93,7.195,0.019,0.0,59508,0,0
2018-01-06 06:24:00,2066219008,2066219008,724473944,1140,0,0,3,156,12.32,0.021,2019.0,56196,0,0
2018-01-06 06:25:00,2066743296,2066743296,911004864,1183,0,0,2,91,9.244,0.021,0.0,56164,0,0
2018-01-06 06:26:00,2063597568,2063597568,1013408872,1163,0,0,2,98,9.707,0.013,0.0,50355,0,0
2018-01-06 06:27:00,2041577472,2041577472,979587976,1028,0,0,2,85,7.458,0.007,274.209,52820,0,0
2018-01-06 06:28:00,2024800256,2024800256,1008225104,1074,0,0,2,74,16.536,0.049,0.0,64870,0,0
2018-01-06 06:29:00,2063073280,2063073280,1007898184,1075,0,0,2,102,5.321,0.01,1478.0,58187,0,0
2018-01-06 06:30:00,2065170432,2065170432,974212848,1013,0,0,2,84,13.538,0.009,0.0,52305,0,0
2018-01-06 06:31:00,2066219008,2066219008,1026802608,1088,0,0,2,73,7.636,0.013,1674.0,58307,0,0
2018-01-06 06:32:00,2063597568,2063597568,1030337496,1088,0,0,2,105,5.925,0.013,0.0,58289,0,0
2018-01-06 06:33:00,2063597568,2063597568,1093697864,1141,0,0,2,81,19.256,0.042,0.0,59470,0,0
2018-01-06 06:34:00,2063597568,2063597568,1085927248,1142,0,0,2,113,31.826,0.025,0.0,50656,0,0
2018-01-06 06:35:00,2066219008,2066219008,698002136,1101,0,0,3,143,30.985,0.068,0.0,59423,0,0
2018-01-06 06:36:00,2067791872,2067791872,988175336,1154,0,0,2,95,8.233,0.012,1339.0,33138,0,0
2018-01-06 06:37:00,2065170432,2065170432,1084789216,1117,0,0,2,101,10.72,0.009,0.0,44670,0,0
2018-01-06 06:38:00,2066743296,2066743296,765902776,1155,0,0,3,152,9.429,0.027,1141.0,60087,0,0
2018-01-06 06:39:00,2060451840,2060451840,526709320,1098,1,561,3,119,9.35,0.025,343.149,82570,0,0
2018-01-06 06:40:00,2062548992,2062548992,731623336,1152,0,0,2,59,13.062,0.025,1741.0,43247,0,0
2018-01-06 06:41:00,2051538944,2051538944,1032836112,1151,0,0,2,83,9.185,0.008,68.736,38194,0,0
2018-01-06 06:42:00,2049966080,2049966080,1056041416,1123,0,0,2,90,6.543,0.019,0.0,57672,0,0
2018-01-06 06:43:00,2051538944,2051538944,564406424,1027,0,0,3,129,23.671,0.063,274.209,61054,0,0
2018-01-06 06:44:00,2029518848,2029518848,665562408,1074,0,0,2,82,9.818,0.019,1135.0,68706,0,0
2018-01-06 06:45:00,2050490368,2050490368,695315696,1012,0,0,2,84,35.561,0.048,1607.0,68307,0,0
2018-01-06 06:46:00,2053636096,2053636096,710974216,1010,0,0,2,79,30.809,0.068,0.0,59455,0,0
2018-01-06 06:47:00,2058354688,2058354688,803094112,1084,0,0,2,79,15.845,0.027,1005.0,55697,0,0
2018-01-06 06:48:00,2014838784,2014838784,791248552,1013,0,0,2,71,9.031,0.015,1681.0,34164,0,0
2018-01-06 06:49:00,2057306112,2057306112,950112864,1137,0,0,2,85,7.29,0.013,0.0,58768,0,0
2018-01-06 06:50:00,2057306112,2057306112,1031721608,1093,0,0,2,91,15.382,0.035,0.0,57629,0,0
2018-01-06 06:51:00,2066219008,2066219008,616968952,1093,0,0,3,137,7.723,0.013,0.0,56140,0,0
2018-01-06 06:52:00,2068316160,2068316160,905867952,1147,0,0,2,88,11.538,0.01,959.13,47568,0,0
2018-01-06 06:53:00,2066219008,2066219008,1062776488,1116,0,0,2,94,26.0,0.09,820.945,61598,0,0
2018-01-06 06:54:00,2066743296,2066743296,712878920,1145,0,0,3,144,8.813,0.018,0.0,57606,0,0
2018-01-06 06:55:00,2068840448,2068840448,912445488,1178,0,0,2,87,10.597,0.014,2010.0,51051,0,0
2018-01-06 06:56:00,2070413312,2070413312,1129228736,1149,0,0,2,98,12.837,0.018,479.906,52758,0,0
2018-01-06 06:57:00,2068840448,2068840448,664806760,1149,0,0,3,145,9.931,0.024,0.0,79195,0,0
2018-01-06 06:58:00,2067791872,2067791872,640947088,1048,0,0,2,89,7.232,0.018,2215.0,59677,0,0
2018-01-06 06:59:00,2068840448,2068840448,683762936,1075,0,0,2,88,4.889,0.007,0.0,33711,0,0
2018-01-06 07:00:00,2069889024,2069889024,649436704,1005,0,0,2,90,14.873,0.018,685.552,53425,0,0
2018-01-06 07:01:00,2071986176,2071986176,612150376,1013,0,0,2,91,39.377,0.11,2143.0,62963,0,0
2018-01-06 07:02:00,2074083328,2074083328,624571576,1088,0,0,2,91,16.571,0.016,889.802,53139,0,0
2018-01-06 07:03:00,2072510464,2072510464,1134074336,1014,0,0,1,45,8.568,0.024,1339.0,62082,0,0
2018-01-06 07:04:00,2075656192,2075656192,645714920,1141,0,0,3,139,15.709,0.04,548.556,61137,0,0
2018-01-06 07:05:00,2076180480,2076180480,1129006296,1011,0,0,1,45,53.962,0.236,1274.0,74486,0,0
2018-01-06 07:06:00,2076704768,2076704768,1134937032,1093,0,0,2,90,8.145,0.015,68.492,79930,0,0
2018-01-06 07:07:00,2071986176,2071986176,835049552,1156,0,0,3,140,26.915,0.027,0.0,47904,0,0
2018-01-06 07:08:00,2073559040,2073559040,919378520,1126,0,0,2,94,8.428,0.03,1076.0,61851,0,0
2018-01-06 07:09:00,2067267584,2067267584,1147322896,1152,0,0,2,96,12.872,0.017,959.732,54561,0,0
2018-01-06 07:10:00,2067791872,2067791872,750728136,1151,0,0,3,149,23.784,0.044,0.0,56238,0,0
2018-01-06 07:11:00,2069889024,2069889024,918920032,1127,0,0,2,89,25.986,0.061,0.0,55587,0,0
