system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,scenario,type,timestamp,anomaly
6.598,0.011,753.382,33910,0,0,2018-01-01 06:36:00,0
13.631,0.023,0.0,58568,0,0,2018-01-01 06:37:00,0
21.635,0.042,0.0,108531,0,0,2018-01-01 06:38:00,0
6.928,0.018,275.327,64194,0,0,2018-01-01 06:39:00,0
5.321,0.01,3424.0,35117,0,0,2018-01-01 06:40:00,0
9.542,0.015,2013.0,57565,0,0,2018-01-01 06:41:00,0
12.167,0.02,2284.0,57028,0,0,2018-01-01 06:42:00,0
4.941,0.008,1142.0,55332,0,0,2018-01-01 06:43:00,0
7.2,0.019,1008.0,63314,0,0,2018-01-01 06:44:00,0
11.391,0.018,0.0,52931,0,0,2018-01-01 06:45:00,0
8.719,0.019,137.375,45948,0,0,2018-01-01 06:46:00,0
6.52,0.011,68.495,45819,0,0,2018-01-01 06:47:00,0
10.414,0.02,0.0,47104,0,0,2018-01-01 06:48:00,0
7.577,0.024,2620.0,88124,0,0,2018-01-01 06:49:00,0
7.842,0.013,0.0,35372,0,0,2018-01-01 06:50:00,0
4.0,0.007,68.578,34222,0,0,2018-01-01 06:51:00,0
13.071,0.025,0.0,107069,0,0,2018-01-01 06:52:00,0
12.18,0.018,0.0,59783,0,0,2018-01-01 06:53:00,0
4.712,0.012,0.0,14711,0,0,2018-01-01 06:54:00,0
12.495,0.02,0.0,83358,0,0,2018-01-01 06:55:00,0
7.172,0.01,0.0,82549,0,0,2018-01-01 06:56:00,0
4.742,0.008,0.0,34978,0,0,2018-01-01 06:57:00,0
25.109,0.043,617.85,55376,0,0,2018-01-01 06:58:00,0
26.158,0.067,68.757,62243,0,0,2018-01-01 06:59:00,0
9.088,0.017,0.0,58092,0,0,2018-01-01 07:00:00,0
43.504,0.088,0.0,49396,0,0,2018-01-01 07:01:00,0
6.32,0.011,754.833,41950,0,0,2018-01-01 07:02:00,0
7.01,0.012,0.0,47559,0,0,2018-01-01 07:03:00,0
9.949,0.028,0.0,68983,0,0,2018-01-01 07:04:00,0
10.531,0.015,274.37,19961,0,0,2018-01-01 07:05:00,0
6.933,0.01,0.0,89075,0,0,2018-01-01 07:06:00,0
10.491,0.02,1547.0,52526,0,0,2018-01-01 07:07:00,0
8.049,0.011,0.0,33693,0,0,2018-01-01 07:08:00,0
7.268,0.017,0.0,86392,0,0,2018-01-01 07:09:00,0
17.867,0.036,1475.0,83858,0,0,2018-01-01 07:10:00,0
9.87,0.015,0.0,58978,0,0,2018-01-01 07:11:00,0
6.207,0.009,1071.0,9775,0,0,2018-01-01 07:12:00,0
40.045,0.06,0.0,58686,0,0,2018-01-01 07:13:00,0
10.605,0.031,1073.0,110185,0,0,2018-01-01 07:14:00,0
8.305,0.031,1613.0,36629,0,0,2018-01-01 07:15:00,0
38.707,0.064,1072.0,57971,0,0,2018-01-01 07:16:00,0
17.963,0.033,0.0,80114,0,0,2018-01-01 07:17:00,0
6.75,0.013,1542.0,47333,0,0,2018-01-01 07:18:00,0
5.102,0.011,412.142,12544,0,0,2018-01-01 07:19:00,0
23.119,0.046,1206.0,73756,0,0,2018-01-01 07:20:00,0
6.524,0.011,0.0,58911,0,0,2018-01-01 07:21:00,0
15.615,0.027,0.0,59227,0,0,2018-01-01 07:22:00,0
6.596,0.013,0.0,61177,0,0,2018-01-01 07:23:00,0
5.919,0.015,1948.0,63533,0,0,2018-01-01 07:24:00,0
7.68,0.016,0.0,62108,0,0,2018-01-01 07:25:00,0
12.651,0.018,0.0,57566,0,0,2018-01-01 07:26:00,0
5.212,0.009,0.0,59043,0,0,2018-01-01 07:27:00,0
15.747,0.025,479.786,80589,0,0,2018-01-01 07:28:00,0
8.563,0.02,618.135,15829,0,0,2018-01-01 07:29:00,0
7.757,0.015,1740.0,57078,0,0,2018-01-01 07:30:00,0
21.803,0.052,893.273,85757,0,0,2018-01-01 07:31:00,0
17.937,0.029,2078.0,48003,0,0,2018-01-01 07:32:00,0
4.396,0.008,0.0,43879,0,0,2018-01-01 07:33:00,0
20.737,0.053,1074.0,33840,0,0,2018-01-01 07:34:00,0
7.794,0.013,0.0,88658,0,0,2018-01-01 07:35:00,0
4.785,0.013,1342.0,12074,0,0,2018-01-01 07:36:00,0
10.846,0.014,0.0,56408,0,0,2018-01-01 07:37:00,0
14.545,0.024,823.351,89317,0,0,2018-01-01 07:38:00,0
9.583,0.023,1141.0,56064,0,0,2018-01-01 07:39:00,0
54.154,0.094,0.0,59695,0,0,2018-01-01 07:40:00,0
47.67,0.087,1138.0,35005,0,0,2018-01-01 07:41:00,0
15.769,0.027,0.0,107708,0,0,2018-01-01 07:42:00,0
17.907,0.032,686.557,59470,0,0,2018-01-01 07:43:00,0
7.433,0.015,0.0,14402,0,0,2018-01-01 07:44:00,0
9.033,0.023,550.607,85898,0,0,2018-01-01 07:45:00,0
6.165,0.011,68.65,61141,0,0,2018-01-01 07:46:00,0
5.126,0.009,0.0,33793,0,0,2018-01-01 07:47:00,0
21.91,0.041,0.0,51002,0,0,2018-01-01 07:48:00,0
44.138,0.086,1342.0,78222,0,0,2018-01-01 07:49:00,0
8.561,0.016,1677.0,28908,0,0,2018-01-01 07:50:00,0
6.88,0.012,0.0,54408,0,0,2018-01-01 07:51:00,0
7.01,0.011,343.063,59299,0,0,2018-01-01 07:52:00,0
7.301,0.013,0.0,59717,0,0,2018-01-01 07:53:00,0
13.802,0.026,0.0,60282,0,0,2018-01-01 07:54:00,0
6.582,0.012,0.0,59696,0,0,2018-01-01 07:55:00,0
13.675,0.027,754.549,84337,0,0,2018-01-01 07:56:00,0
57.347,0.094,0.0,60442,0,0,2018-01-01 07:57:00,0
5.072,0.008,68.532,34266,0,0,2018-01-01 07:58:00,0
8.026,0.021,2475.0,41207,0,0,2018-01-01 07:59:00,0
11.155,0.03,1409.0,106510,0,0,2018-01-01 08:00:00,0
9.067,0.016,0.0,13877,0,0,2018-01-01 08:01:00,0
8.288,0.015,0.0,82055,0,0,2018-01-01 08:02:00,0
8.92,0.015,548.947,49386,0,0,2018-01-01 08:03:00,0
47.854,0.11,1408.0,44724,0,0,2018-01-01 08:04:00,0
6.769,0.012,0.0,45440,0,0,2018-01-01 08:05:00,0
7.674,0.011,0.0,47441,0,0,2018-01-01 08:06:00,0
19.69,0.038,0.0,81472,0,0,2018-01-01 08:07:00,0
8.56,0.014,0.0,35439,0,0,2018-01-01 08:08:00,0
14.537,0.033,0.0,37960,0,0,2018-01-01 08:09:00,0
6.474,0.011,0.0,88807,0,0,2018-01-01 08:10:00,0
10.059,0.098,268760.0,87975,0,0,2018-01-01 08:11:00,0
147.043,9.639,3783000.0,2475000,0,0,2018-01-01 08:12:00,0
712.802,3.535,1209.0,1739000,0,0,2018-01-01 08:13:00,0
10.144,0.026,962.511,89027,0,0,2018-01-01 08:14:00,0
6.713,0.013,137.093,14124,0,0,2018-01-01 08:15:00,0
5.945,0.011,68.739,57260,0,0,2018-01-01 08:16:00,0
8.286,0.019,11345.0,97336,0,0,2018-01-01 08:17:00,0
7.438,0.024,1005.0,63531,0,0,2018-01-01 08:18:00,0
31.741,0.057,0.0,47422,0,0,2018-01-01 08:19:00,0
10.299,0.023,2414.0,45866,0,0,2018-01-01 08:20:00,0
6.891,0.012,0.0,63930,0,0,2018-01-01 08:21:00,0
5.035,0.008,0.0,54485,0,0,2018-01-01 08:22:00,0
7.17,0.018,1206.0,40459,0,0,2018-01-01 08:23:00,0
5.906,0.013,0.0,38321,0,0,2018-01-01 08:24:00,0
8.835,0.017,137.3,108070,0,0,2018-01-01 08:25:00,0
5.811,0.009,685.954,10383,0,0,2018-01-01 08:26:00,0
9.938,0.016,687.681,58426,0,0,2018-01-01 08:27:00,0
29.923,0.052,0.0,83443,0,0,2018-01-01 08:28:00,0
7.471,0.017,0.0,63153,0,0,2018-01-01 08:29:00,0
11.914,0.028,618.186,63589,0,0,2018-01-01 08:30:00,0
36.453,0.065,68.676,57476,0,0,2018-01-01 08:31:00,0
6.813,0.01,1274.0,57140,0,0,2018-01-01 08:32:00,0
4.364,0.007,0.0,57152,0,0,2018-01-01 08:33:00,0
7.843,0.02,3223.0,58217,0,0,2018-01-01 08:34:00,0
7.519,0.017,0.0,46601,0,0,2018-01-01 08:35:00,0
7.217,0.011,274.496,44297,0,0,2018-01-01 08:36:00,0
5.516,0.011,137.024,48775,0,0,2018-01-01 08:37:00,0
50.385,0.092,961.381,56867,0,0,2018-01-01 08:38:00,0
8.184,0.021,1070.0,60870,0,0,2018-01-01 08:39:00,0
8.133,0.012,0.0,57842,0,0,2018-01-01 08:40:00,0
8.071,0.023,25108.0,64046,0,0,2018-01-01 08:41:00,0
7.25,0.014,892.973,60976,0,0,2018-01-01 08:42:00,0
24.757,0.061,686.155,86506,0,0,2018-01-01 08:43:00,0
6.618,0.015,0.0,14949,0,0,2018-01-01 08:44:00,0
9.261,0.017,1337.0,83764,0,0,2018-01-01 08:45:00,0
6.656,0.015,0.0,84655,0,0,2018-01-01 08:46:00,0
6.468,0.01,342.862,10781,0,0,2018-01-01 08:47:00,0
24.522,0.038,0.0,56877,0,0,2018-01-01 08:48:00,0
8.258,0.017,0.0,94453,0,0,2018-01-01 08:49:00,0
17.658,0.033,342.461,37189,0,0,2018-01-01 08:50:00,0
7.248,0.012,479.786,41566,0,0,2018-01-01 08:51:00,0
52.0,0.093,0.0,31205,0,0,2018-01-01 08:52:00,0
13.295,0.023,893.048,68294,0,0,2018-01-01 08:53:00,0
9.263,0.021,617.436,58287,0,0,2018-01-01 08:54:00,0
7.05,0.012,0.0,59175,0,0,2018-01-01 08:55:00,0
4.807,0.009,0.0,60248,0,0,2018-01-01 08:56:00,0
8.252,0.015,0.0,83350,0,0,2018-01-01 08:57:00,0
5.37,0.007,0.0,9840,0,0,2018-01-01 08:58:00,0
10.088,0.023,205.537,63293,0,0,2018-01-01 08:59:00,0
10.413,0.021,959.13,108116,0,0,2018-01-01 09:00:00,0
7.684,0.015,0.0,14745,0,0,2018-01-01 09:01:00,0
5.519,0.012,137.001,80609,0,0,2018-01-01 09:02:00,0
9.976,0.014,137.329,64038,0,0,2018-01-01 09:03:00,0
14.901,0.033,753.413,52841,0,0,2018-01-01 09:04:00,0
20.566,0.034,1674.0,53108,0,0,2018-01-01 09:05:00,0
10.038,0.018,0.0,47031,0,0,2018-01-01 09:06:00,0
11.192,0.019,0.0,45412,0,0,2018-01-01 09:07:00,0
3.731,0.008,68.705,68973,0,0,2018-01-01 09:08:00,0
9.28,0.019,0.0,37494,0,0,2018-01-01 09:09:00,0
7.511,0.018,343.523,60788,0,0,2018-01-01 09:10:00,0
8.936,0.014,892.412,58927,0,0,2018-01-01 09:11:00,0
6.092,0.011,5764.0,58045,0,0,2018-01-01 09:12:00,0
19.838,0.065,6292.0,64661,0,0,2018-01-01 09:13:00,0
6.028,0.015,0.0,63828,0,0,2018-01-01 09:14:00,0
48.567,0.103,0.0,86058,0,0,2018-01-01 09:15:00,0
5.957,0.009,753.35,10701,0,0,2018-01-01 09:16:00,0
5.294,0.009,0.0,59145,0,0,2018-01-01 09:17:00,0
20.784,0.034,0.0,102674,0,0,2018-01-01 09:18:00,0
7.0,0.014,274.992,12085,0,0,2018-01-01 09:19:00,0
6.239,0.011,0.0,59366,0,0,2018-01-01 09:20:00,0
11.607,0.024,1005.0,90069,0,0,2018-01-01 09:21:00,0
7.842,0.013,0.0,44753,0,0,2018-01-01 09:22:00,0
15.537,0.025,0.0,9578,0,0,2018-01-01 09:23:00,0
66.493,0.154,892.936,69694,0,0,2018-01-01 09:24:00,0
36.232,0.084,0.0,85307,0,0,2018-01-01 09:25:00,0
5.267,0.009,0.0,11329,0,0,2018-01-01 09:26:00,0
6.14,0.009,0.0,56700,0,0,2018-01-01 09:27:00,0
5.962,0.011,68.584,84055,0,0,2018-01-01 09:28:00,0
54.815,0.124,0.0,63270,0,0,2018-01-01 09:29:00,0
6.973,0.013,2211.0,60446,0,0,2018-01-01 09:30:00,0
9.433,0.019,0.0,63864,0,0,2018-01-01 09:31:00,0
8.615,0.017,2879.0,81269,0,0,2018-01-01 09:32:00,0
30.627,0.052,0.0,34384,0,0,2018-01-01 09:33:00,0
18.659,0.051,1341.0,64172,0,0,2018-01-01 09:34:00,0
8.533,0.03,273.854,77824,0,0,2018-01-01 09:35:00,0
18.244,0.038,4696.0,54807,0,0,2018-01-01 09:36:00,0
7.289,0.011,480.671,43923,0,0,2018-01-01 09:37:00,0
4.444,0.008,0.0,45052,0,0,2018-01-01 09:38:00,0
7.78,0.021,0.0,71839,0,0,2018-01-01 09:39:00,0
8.235,0.012,0.0,56870,0,0,2018-01-01 09:40:00,0
9.492,0.019,1006.0,35556,0,0,2018-01-01 09:41:00,0
52.884,0.076,0.0,57222,0,0,2018-01-01 09:42:00,0
5.245,0.009,68.595,59619,0,0,2018-01-01 09:43:00,0
30.446,0.099,6305.0,68822,0,0,2018-01-01 09:44:00,0
6.438,0.018,0.0,66689,0,0,2018-01-01 09:45:00,0
4.265,0.01,0.0,87385,0,0,2018-01-01 09:46:00,0
60.372,0.087,205.631,33937,0,0,2018-01-01 09:47:00,0
3.962,0.007,0.0,57447,0,0,2018-01-01 09:48:00,0
18.218,0.036,0.0,57537,0,0,2018-01-01 09:49:00,0
6.718,0.012,0.0,82287,0,0,2018-01-01 09:50:00,0
4.646,0.008,0.0,10977,0,0,2018-01-01 09:51:00,0
10.264,0.018,0.0,75091,0,0,2018-01-01 09:52:00,0
5.159,0.012,2551.0,61693,0,0,2018-01-01 09:53:00,0
53.552,0.104,0.0,31513,0,0,2018-01-01 09:54:00,0
4.673,0.009,1272.0,29179,0,0,2018-01-01 09:55:00,0
9.017,0.018,0.0,78446,0,0,2018-01-01 09:56:00,0
6.667,0.013,2476.0,83259,0,0,2018-01-01 09:57:00,0
5.211,0.007,68.661,8784,0,0,2018-01-01 09:58:00,0
14.108,0.039,3821.0,89366,0,0,2018-01-01 09:59:00,0
21.154,0.053,0.0,64349,0,0,2018-01-01 10:00:00,0
17.231,0.03,0.0,59967,0,0,2018-01-01 10:01:00,0
9.087,0.016,0.0,58472,0,0,2018-01-01 10:02:00,0
50.218,0.085,0.0,58232,0,0,2018-01-01 10:03:00,0
7.397,0.016,68.518,62295,0,0,2018-01-01 10:04:00,0
6.1,0.008,0.0,55464,0,0,2018-01-01 10:05:00,0
18.752,0.034,1007.0,60247,0,0,2018-01-01 10:06:00,0
9.193,0.018,0.0,60882,0,0,2018-01-01 10:07:00,0
35.815,0.065,0.0,42414,0,0,2018-01-01 10:08:00,0
6.5,0.012,0.0,45029,0,0,2018-01-01 10:09:00,0
48.712,0.096,2148.0,48068,0,0,2018-01-01 10:10:00,0
11.059,0.022,617.229,54115,0,0,2018-01-01 10:11:00,0
18.857,0.029,0.0,58356,0,0,2018-01-01 10:12:00,0
5.556,0.01,0.0,58809,0,0,2018-01-01 10:13:00,0
7.63,0.021,68.742,65117,0,0,2018-01-01 10:14:00,0
17.188,0.029,0.0,59463,0,0,2018-01-01 10:15:00,0
12.107,0.023,0.0,61982,0,0,2018-01-01 10:16:00,0
7.171,0.013,0.0,60295,0,0,2018-01-01 10:17:00,0
6.702,0.013,0.0,61154,0,0,2018-01-01 10:18:00,0
9.683,0.024,0.0,87548,0,0,2018-01-01 10:19:00,0
4.216,0.005,0.0,8321,0,0,2018-01-01 10:20:00,0
6.21,0.011,0.0,58556,0,0,2018-01-01 10:21:00,0
18.772,0.036,206.028,103617,0,0,2018-01-01 10:22:00,0
7.579,0.014,68.613,12396,0,0,2018-01-01 10:23:00,0
11.035,0.026,0.0,50094,0,0,2018-01-01 10:24:00,0
22.63,0.041,756.068,62223,0,0,2018-01-01 10:25:00,0
21.869,0.039,1072.0,51658,0,0,2018-01-01 10:26:00,0
8.851,0.014,0.0,54283,0,0,2018-01-01 10:27:00,0
37.188,0.063,0.0,57155,0,0,2018-01-01 10:28:00,0
6.086,0.019,137.536,66686,0,0,2018-01-01 10:29:00,0
4.278,0.008,0.0,60612,0,0,2018-01-01 10:30:00,0
37.365,0.079,0.0,63241,0,0,2018-01-01 10:31:00,0
5.143,0.009,0.0,74308,0,0,2018-01-01 10:32:00,0
5.856,0.01,0.0,45379,0,0,2018-01-01 10:33:00,0
10.462,0.018,0.0,58910,0,0,2018-01-01 10:34:00,0
31.96,0.054,0.0,55833,0,0,2018-01-01 10:35:00,0
23.69,0.051,1474.0,83869,0,0,2018-01-01 10:36:00,0
4.571,0.006,0.0,9654,0,0,2018-01-01 10:37:00,0
10.991,0.02,0.0,56939,0,0,2018-01-01 10:38:00,0
8.413,0.018,0.0,70335,0,0,2018-01-01 10:39:00,0
24.264,0.142,52645.0,279923,0,0,2018-01-01 10:40:00,0
5.019,0.009,0.0,47882,0,0,2018-01-01 10:41:00,0
5.111,0.009,0.0,52893,0,0,2018-01-01 10:42:00,0
4.556,0.008,0.0,82258,0,0,2018-01-01 10:43:00,0
6.776,0.017,0.0,63212,0,0,2018-01-01 10:44:00,0
8.343,0.015,1207.0,35861,0,0,2018-01-01 10:45:00,0
8.154,0.018,549.016,62863,0,0,2018-01-01 10:46:00,0
7.413,0.014,1673.0,83404,0,0,2018-01-01 10:47:00,0
3.702,0.006,0.0,9906,0,0,2018-01-01 10:48:00,0
19.111,0.037,137.059,60432,0,0,2018-01-01 10:49:00,0
7.686,0.013,0.0,103167,0,0,2018-01-01 10:50:00,0
7.209,0.011,0.0,57637,0,0,2018-01-01 10:51:00,0
5.571,0.008,1007.0,9269,0,0,2018-01-01 10:52:00,0
36.547,0.085,959.21,85376,0,0,2018-01-01 10:53:00,0
6.543,0.015,68.814,58264,0,0,2018-01-01 10:54:00,0
5.735,0.008,0.0,40396,0,0,2018-01-01 10:55:00,0
4.752,0.008,0.0,45247,0,0,2018-01-01 10:56:00,0
7.478,0.014,1006.0,50994,0,0,2018-01-01 10:57:00,0
7.956,0.012,0.0,77848,0,0,2018-01-01 10:58:00,0
7.425,0.021,0.0,40655,0,0,2018-01-01 10:59:00,0
43.093,0.07,0.0,59165,0,0,2018-01-01 11:00:00,0
6.0,0.011,0.0,84591,0,0,2018-01-01 11:01:00,0
7.589,0.014,1814.0,10684,0,0,2018-01-01 11:02:00,0
53.709,0.093,205.494,59668,0,0,2018-01-01 11:03:00,0
8.424,0.019,0.0,98393,0,0,2018-01-01 11:04:00,0
16.19,0.023,0.0,46247,0,0,2018-01-01 11:05:00,0
6.167,0.01,756.005,54566,0,0,2018-01-01 11:06:00,0
9.825,0.017,0.0,58541,0,0,2018-01-01 11:07:00,0
12.505,0.023,891.777,59220,0,0,2018-01-01 11:08:00,0
6.071,0.011,685.093,55129,0,0,2018-01-01 11:09:00,0
6.615,0.012,0.0,48721,0,0,2018-01-01 11:10:00,0
38.313,0.053,0.0,43766,0,0,2018-01-01 11:11:00,0
19.2,0.035,0.0,47061,0,0,2018-01-01 11:12:00,0
9.053,0.014,0.0,49841,0,0,2018-01-01 11:13:00,0
17.652,0.041,0.0,61773,0,0,2018-01-01 11:14:00,0
7.469,0.012,0.0,58808,0,0,2018-01-01 11:15:00,0
8.037,0.014,412.332,61407,0,0,2018-01-01 11:16:00,0
5.0,0.009,0.0,60236,0,0,2018-01-01 11:17:00,0
47.423,0.077,0.0,57859,0,0,2018-01-01 11:18:00,0
14.069,0.027,894.398,60805,0,0,2018-01-01 11:19:00,0
14.835,0.02,0.0,55862,0,0,2018-01-01 11:20:00,0
39.54,0.058,0.0,56455,0,0,2018-01-01 11:21:00,0
13.467,0.02,0.0,56443,0,0,2018-01-01 11:22:00,0
13.32,0.022,687.392,59543,0,0,2018-01-01 11:23:00,0
6.276,0.013,0.0,58882,0,0,2018-01-01 11:24:00,0
10.588,0.015,0.0,32021,0,0,2018-01-01 11:25:00,0
14.443,0.032,0.0,85397,0,0,2018-01-01 11:26:00,0
6.653,0.011,1139.0,10450,0,0,2018-01-01 11:27:00,0
8.132,0.016,0.0,67915,0,0,2018-01-01 11:28:00,0
35.35,0.095,0.0,61763,0,0,2018-01-01 11:29:00,0
6.632,0.013,2412.0,59773,0,0,2018-01-01 11:30:00,0
7.683,0.018,0.0,64193,0,0,2018-01-01 11:31:00,0
68.988,0.098,0.0,57965,0,0,2018-01-01 11:32:00,0
5.808,0.01,0.0,84126,0,0,2018-01-01 11:33:00,0
4.107,0.008,0.0,11254,0,0,2018-01-01 11:34:00,0
9.959,0.016,617.565,83428,0,0,2018-01-01 11:35:00,0
12.074,0.022,1137.0,59138,0,0,2018-01-01 11:36:00,0
6.989,0.01,0.0,55676,0,0,2018-01-01 11:37:00,0
9.062,0.017,0.0,58847,0,0,2018-01-01 11:38:00,0
6.336,0.012,0.0,60544,0,0,2018-01-01 11:39:00,0
20.779,0.039,0.0,58062,0,0,2018-01-01 11:40:00,0
19.495,0.036,68.733,50812,0,0,2018-01-01 11:41:00,0
4.955,0.007,0.0,41945,0,0,2018-01-01 11:42:00,0
18.333,0.033,0.0,29912,0,0,2018-01-01 11:43:00,0
11.275,0.032,0.0,73743,0,0,2018-01-01 11:44:00,0
11.963,0.022,0.0,59113,0,0,2018-01-01 11:45:00,0
16.33,0.03,0.0,59162,0,0,2018-01-01 11:46:00,0
8.404,0.014,0.0,59143,0,0,2018-01-01 11:47:00,0
8.809,0.014,0.0,58882,0,0,2018-01-01 11:48:00,0
31.285,0.065,0.0,60379,0,0,2018-01-01 11:49:00,0
5.371,0.009,0.0,59686,0,0,2018-01-01 11:50:00,0
34.185,0.062,0.0,59304,0,0,2018-01-01 11:51:00,0
5.109,0.009,0.0,55769,0,0,2018-01-01 11:52:00,0
15.677,0.026,0.0,55826,0,0,2018-01-01 11:53:00,0
8.852,0.016,0.0,60299,0,0,2018-01-01 11:54:00,0
5.937,0.009,0.0,58196,0,0,2018-01-01 11:55:00,0
10.233,0.021,1476.0,55755,0,0,2018-01-01 11:56:00,0
6.259,0.011,0.0,45024,0,0,2018-01-01 11:57:00,0
6.239,0.011,0.0,46899,0,0,2018-01-01 11:58:00,0
6.861,0.017,0.0,50696,0,0,2018-01-01 11:59:00,0
38.926,0.071,0.0,56417,0,0,2018-01-01 12:00:00,0
5.055,0.009,0.0,59341,0,0,2018-01-01 12:01:00,0
7.146,0.012,0.0,58356,0,0,2018-01-01 12:02:00,0
6.976,0.015,0.0,62428,0,0,2018-01-01 12:03:00,0
6.512,0.018,0.0,40347,0,0,2018-01-01 12:04:00,0
9.52,0.016,616.558,107376,0,0,2018-01-01 12:05:00,0
58.826,0.107,0.0,12121,0,0,2018-01-01 12:06:00,0
6.107,0.011,0.0,85240,0,0,2018-01-01 12:07:00,0
12.667,0.019,0.0,69300,0,0,2018-01-01 12:08:00,0
5.846,0.013,0.0,49857,0,0,2018-01-01 12:09:00,0
8.917,0.014,0.0,34961,0,0,2018-01-01 12:10:00,0
8.5,0.011,0.0,56089,0,0,2018-01-01 12:11:00,0
9.573,0.019,0.0,88837,0,0,2018-01-01 12:12:00,0
6.667,0.011,687.047,10400,0,0,2018-01-01 12:13:00,0
12.224,0.029,0.0,67364,0,0,2018-01-01 12:14:00,0
6.636,0.014,0.0,52254,0,0,2018-01-01 12:15:00,0
16.615,0.029,891.814,56609,0,0,2018-01-01 12:16:00,0
7.2,0.01,0.0,55558,0,0,2018-01-01 12:17:00,0
5.047,0.009,0.0,60206,0,0,2018-01-01 12:18:00,0
10.586,0.021,1138.0,84704,0,0,2018-01-01 12:19:00,0
31.026,0.06,1478.0,60936,0,0,2018-01-01 12:20:00,0
4.587,0.006,0.0,8574,0,0,2018-01-01 12:21:00,0
52.739,0.105,0.0,61123,0,0,2018-01-01 12:22:00,0
12.8,0.024,0.0,107460,0,0,2018-01-01 12:23:00,0
6.653,0.011,1741.0,10378,0,0,2018-01-01 12:24:00,0
21.6,0.038,0.0,58565,0,0,2018-01-01 12:25:00,0
21.441,0.04,480.832,103639,0,0,2018-01-01 12:26:00,0
4.866,0.008,0.0,34492,0,0,2018-01-01 12:27:00,0
6.6,0.013,68.803,28825,0,0,2018-01-01 12:28:00,0
66.04,0.167,892.225,67627,0,0,2018-01-01 12:29:00,0
11.371,0.027,755.086,51416,0,0,2018-01-01 12:30:00,0
30.721,0.063,0.0,56196,0,0,2018-01-01 12:31:00,0
44.648,0.079,754.738,58160,0,0,2018-01-01 12:32:00,0
6.486,0.012,0.0,60126,0,0,2018-01-01 12:33:00,0
48.354,0.092,0.0,60495,0,0,2018-01-01 12:34:00,0
7.881,0.013,0.0,58229,0,0,2018-01-01 12:35:00,0
49.409,0.073,0.0,58539,0,0,2018-01-01 12:36:00,0
7.176,0.012,0.0,83511,0,0,2018-01-01 12:37:00,0
24.25,0.065,0.0,43488,0,0,2018-01-01 12:38:00,0
27.882,0.064,0.0,58316,0,0,2018-01-01 12:39:00,0
12.807,0.026,618.264,59036,0,0,2018-01-01 12:40:00,0
39.01,0.066,959.13,59344,0,0,2018-01-01 12:41:00,0
6.357,0.012,1142.0,33732,0,0,2018-01-01 12:42:00,0
11.042,0.018,0.0,54779,0,0,2018-01-01 12:43:00,0
8.906,0.024,0.0,84077,0,0,2018-01-01 12:44:00,0
26.655,0.05,0.0,12805,0,0,2018-01-01 12:45:00,0
12.094,0.026,0.0,52251,0,0,2018-01-01 12:46:00,0
4.96,0.008,0.0,52946,0,0,2018-01-01 12:47:00,0
10.476,0.018,136.973,106542,0,0,2018-01-01 12:48:00,0
7.079,0.015,0.0,13127,0,0,2018-01-01 12:49:00,0
53.551,0.088,0.0,58238,0,0,2018-01-01 12:50:00,0
10.942,0.022,0.0,108351,0,0,2018-01-01 12:51:00,0
50.24,0.084,0.0,59361,0,0,2018-01-01 12:52:00,0
4.612,0.007,0.0,33396,0,0,2018-01-01 12:53:00,0
49.742,0.136,0.0,61623,0,0,2018-01-01 12:54:00,0
5.872,0.011,0.0,56373,0,0,2018-01-01 12:55:00,0
7.065,0.013,0.0,35462,0,0,2018-01-01 12:56:00,0
53.554,0.108,0.0,84718,0,0,2018-01-01 12:57:00,0
15.083,0.024,0.0,55550,0,0,2018-01-01 12:58:00,0
5.764,0.016,0.0,67362,0,0,2018-01-01 12:59:00,0
6.678,0.013,0.0,29936,0,0,2018-01-01 13:00:00,0
41.421,0.084,275.061,49626,0,0,2018-01-01 13:01:00,0
9.554,0.019,0.0,77398,0,0,2018-01-01 13:02:00,0
15.72,0.026,0.0,34593,0,0,2018-01-01 13:03:00,0
5.635,0.013,0.0,61000,0,0,2018-01-01 13:04:00,0
3.768,0.009,0.0,84731,0,0,2018-01-01 13:05:00,0
6.348,0.01,0.0,58957,0,0,2018-01-01 13:06:00,0
8.884,0.014,0.0,11039,0,0,2018-01-01 13:07:00,0
8.866,0.014,0.0,82010,0,0,2018-01-01 13:08:00,0
6.551,0.02,412.713,89072,0,0,2018-01-01 13:09:00,0
5.211,0.007,0.0,9520,0,0,2018-01-01 13:10:00,0
19.928,0.037,0.0,82638,0,0,2018-01-01 13:11:00,0
5.441,0.01,68.823,60623,0,0,2018-01-01 13:12:00,0
6.016,0.012,68.65,59801,0,0,2018-01-01 13:13:00,0
6.822,0.017,959.13,36931,0,0,2018-01-01 13:14:00,0
82.788,0.183,0.0,64781,0,0,2018-01-01 13:15:00,0
26.393,0.052,343.682,49136,0,0,2018-01-01 13:16:00,0
9.148,0.017,0.0,29470,0,0,2018-01-01 13:17:00,0
12.52,0.021,0.0,52715,0,0,2018-01-01 13:18:00,0
7.469,0.018,0.0,85067,0,0,2018-01-01 13:19:00,0
7.636,0.014,2212.0,59731,0,0,2018-01-01 13:20:00,0
9.216,0.016,755.561,58492,0,0,2018-01-01 13:21:00,0
19.689,0.034,0.0,35853,0,0,2018-01-01 13:22:00,0
